일	기기	캠페인 유형	캠페인	광고그룹	광고 라벨	노출수	클릭수	통화 코드	비용	전환	TrueView 조회수
2026-05-04	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	108	0	KRW	96	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	759	25	KRW	2982	0.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	44	0	KRW	62	0.00	0
2026-05-04	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	105	0	KRW	103	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	"1,616"	70	KRW	3989	2.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	131	2	KRW	169	0.00	0
2026-05-04	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	5	0	KRW	7	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	248	12	KRW	2579	1.00	125
2026-05-04	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	3	0	KRW	37	0.00	2
2026-05-04	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_0wonselftest_260423	47	3	KRW	108	0.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_0wonselftest_260423	1	0	KRW	0	0.00	0
2026-05-04	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	5	0	KRW	5	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	480	14	KRW	3647	0.00	213
2026-05-04	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	4	0	KRW	4	0.00	1
2026-05-04	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	7	0	KRW	13	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	793	54	KRW	13880	4.00	309
2026-05-04	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	2	0	KRW	5	0.00	1
2026-05-04	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeclass_260423	"1,131"	49	KRW	7801	0.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeclass_260423	21	0	KRW	9	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeleveltest_260423	51	0	KRW	111	0.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeleveltest_260423	1	0	KRW	0	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_hightscore_260423	139	6	KRW	1456	0.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_hightscore_260423	6	0	KRW	2	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	"2,399"	84	KRW	6896	6.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	19	0	KRW	17	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	548	28	KRW	2231	0.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	2	0	KRW	8	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_260423	86	3	KRW	223	0.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_260423	4	0	KRW	11	0.00	0
2026-05-04	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academy_260423	3	0	KRW	1	0.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academy_260423	833	40	KRW	2206	3.00	0
2026-05-04	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academy_260423	9	0	KRW	7	0.00	0
2026-05-04	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	25	0	KRW	21	0.00	1
2026-05-04	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	"1,058"	67	KRW	7320	4.00	43
2026-05-04	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	77	1	KRW	155	0.00	1
2026-05-04	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_no1ielts_260423	46	0	KRW	87	0.00	2
2026-05-04	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_no1ielts_260423	760	31	KRW	3138	0.63	56
2026-05-04	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_no1ielts_260423	73	1	KRW	101	0.00	2
2026-05-04	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-02_IELTS ACADEMY_IMG (수도권)	i_dm_before_freetextbook_260504	"2,241"	54	KRW	5346	2.00	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-02_IELTS ACADEMY_IMG (수도권)	i_dm_freetextbook_start_260504	"2,101"	58	KRW	8303	0.01	0
2026-05-04	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-02_IELTS ACADEMY_IMG (수도권)	i_dm_mayieltsweek_260504	"2,217"	64	KRW	6449	1.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	7	0	KRW	3	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	93	3	KRW	1109	0.00	0
2026-05-05	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	11	0	KRW	12	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	29	0	KRW	17	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	"2,092"	57	KRW	4067	1.96	0
2026-05-05	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	175	2	KRW	385	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강5_260210	186	1	KRW	119	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강5_260210	574	2	KRW	1482	0.00	0
2026-05-05	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강5_260210	84	3	KRW	134	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	40	0	KRW	31	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	730	23	KRW	1726	0.00	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	39	0	KRW	64	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	34	0	KRW	29	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	"2,324"	91	KRW	5359	7.00	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	99	2	KRW	149	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	5	0	KRW	17	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	301	13	KRW	3804	2.00	134
2026-05-05	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	2	0	KRW	32	0.00	1
2026-05-05	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_0wonselftest_260423	980	12	KRW	1344	1.00	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_0wonselftest_260423	20	0	KRW	11	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	6	0	KRW	17	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	475	13	KRW	3867	3.00	232
2026-05-05	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	2	0	KRW	16	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	4	0	KRW	132	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	857	53	KRW	12157	3.00	335
2026-05-05	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	7	0	KRW	190	0.00	2
2026-05-05	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeclass_260423	"1,392"	45	KRW	5997	0.95	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeclass_260423	29	0	KRW	16	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeleveltest_260423	83	1	KRW	201	0.00	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeleveltest_260423	8	0	KRW	2	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_hightscore_260423	107	2	KRW	396	0.00	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_hightscore_260423	5	0	KRW	3	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	"3,185"	117	KRW	7296	2.00	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	87	3	KRW	58	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	492	23	KRW	1372	0.00	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	7	0	KRW	108	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_260423	152	6	KRW	716	1.02	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_260423	6	0	KRW	4	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academy_260423	1	0	KRW	0	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academy_260423	938	35	KRW	2153	3.00	0
2026-05-05	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academy_260423	36	0	KRW	24	0.00	0
2026-05-05	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	15	0	KRW	13	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	"1,025"	63	KRW	8496	4.03	60
2026-05-05	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts7.5_260423	35	1	KRW	111	0.00	1
2026-05-05	컴퓨터	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_no1ielts_260423	16	0	KRW	34	0.00	1
2026-05-05	휴대전화	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_no1ielts_260423	679	34	KRW	3514	0.00	54
2026-05-05	태블릿	디맨드젠 캠페인	DM_01_IELTS ACADEMY_VID (수도권)	01-01_IELTS ACADEMY_VID (수도권)	v_dm_no1ielts_260423	49	0	KRW	189	0.00	3
2026-05-05	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-02_IELTS ACADEMY_IMG (수도권)	i_dm_before_freetextbook_260504	881	21	KRW	3516	0.00	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-02_IELTS ACADEMY_IMG (수도권)	i_dm_freetextbook_start_260504	"1,936"	103	KRW	9496	3.04	0
2026-05-05	휴대전화	디맨드젠 캠페인	DM_06_IELTS ACADEMY_교재이벤트_IMG (수도권)	06-02_IELTS ACADEMY_IMG (수도권)	i_dm_mayieltsweek_260504	"1,148"	40	KRW	8782	0.00	0
2026-05-06	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	71	0	KRW	31	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	85	1	KRW	135	0.00	0
2026-05-06	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강2_260210	14	0	KRW	12	0.00	0
2026-05-06	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	74	0	KRW	31	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	"2,573"	51	KRW	6775	2.00	0
2026-05-06	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강3_260210	252	4	KRW	320	0.00	0
2026-05-06	컴퓨터	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강5_260210	99	0	KRW	72	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강5_260210	361	7	KRW	670	0.00	0
2026-05-06	태블릿	디맨드젠 캠페인	(어학원) 디맨드젠 캠페인_온라인특강_260210	디맨드젠_검색+리타겟_관심사	IMG_온라인특강5_260210	29	0	KRW	58	0.00	0
2026-05-06	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	22	1	KRW	14	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	988	25	KRW	2236	0.87	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_review_260422	83	1	KRW	109	0.00	0
2026-05-06	컴퓨터	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	30	0	KRW	21	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	"1,995"	48	KRW	4523	1.00	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_03_IELTS ACADEMY_월별특강_IMG (수도권)	00-2_IELTS ACADEMY_5월특강_IMG (수도권)	i_dm_may_freespecial_260422	117	1	KRW	129	0.00	0
2026-05-06	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	6	0	KRW	16	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	174	11	KRW	1865	1.00	63
2026-05-06	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_ielts1.8months_260423	4	0	KRW	4	0.00	3
2026-05-06	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_0wonselftest_260423	46	2	KRW	177	0.00	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_0wonselftest_260423	7	0	KRW	6	0.00	0
2026-05-06	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	13	0	KRW	23	0.00	1
2026-05-06	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	493	34	KRW	4900	5.99	210
2026-05-06	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_satisfaction93.4_260423	4	0	KRW	39	0.00	2
2026-05-06	컴퓨터	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	3	0	KRW	4	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	798	59	KRW	13397	4.99	272
2026-05-06	태블릿	디맨드젠 캠페인	DM_05_IELTS ACADEMY_VID (수도권)	05-01_IELTS ACADEMY_VID (수도권)	v_dm_professional_instructor_260423	4	1	KRW	29	0.00	4
2026-05-06	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeclass_260423	"1,269"	38	KRW	9894	0.00	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeclass_260423	35	0	KRW	20	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeleveltest_260423	45	0	KRW	97	0.00	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_freeleveltest_260423	2	0	KRW	1	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_hightscore_260423	161	8	KRW	3266	1.00	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-01_IELTS ACADEMY_IMG (수도권)	i_dm_hightscore_260423	4	0	KRW	1	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	"1,715"	66	KRW	4422	0.00	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academystandard_260423	32	0	KRW	24	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	78	4	KRW	396	0.00	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_boostscorefast_universe_260423	2	0	KRW	1	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_260423	224	8	KRW	990	0.00	0
2026-05-06	태블릿	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_ieltsstart_260423	6	0	KRW	5	0.00	0
2026-05-06	휴대전화	디맨드젠 캠페인	DM_04_IELTS ACADEMY_IMG (수도권)	04-02_IELTS ACADEMY_IMG (수도권)	i_dm_academy_260423	601	19	KRW	1681	0.00	0
